tomcat/modules/jdbc-pool/src/main/java/org/apache/tomcat/jdbc/pool/interceptor/StatementDecoratorInterceptor.java,181,193,tomcat/modules/jdbc-pool/src/main/java/org/apache/tomcat/jdbc/pool/interceptor/StatementDecoratorInterceptor.java,181,193,filtered,Found in type1 clones,,,,,
tomcat/webapps/examples/WEB-INF/classes/nonblocking/NumberWriter.java,61,75,tomcat/webapps/examples/WEB-INF/classes/nonblocking/NumberWriter.java,61,75,filtered,Found in type1 clones,,,,,
tomcat/java/org/apache/jasper/compiler/Validator.java,58,182,tomcat/java/org/apache/jasper/compiler/Validator.java,58,182,filtered,Found in type1 clones,,,,,
tomcat/modules/jdbc-pool/src/main/java/org/apache/tomcat/jdbc/pool/interceptor/SlowQueryReport.java,259,287,tomcat/modules/jdbc-pool/src/main/java/org/apache/tomcat/jdbc/pool/interceptor/SlowQueryReport.java,259,287,filtered,Found in type1 clones,,,,,
tomcat/java/org/apache/tomcat/util/net/Nio2Endpoint.java,589,606,tomcat/java/org/apache/tomcat/util/net/Nio2Endpoint.java,589,606,filtered,Found in type1 clones,,,,,
tomcat/java/org/apache/catalina/realm/GenericPrincipal.java,106,116,tomcat/java/org/apache/catalina/realm/GenericPrincipal.java,106,116,filtered,Found in type1 clones,,,,,
tomcat/modules/jdbc-pool/src/main/java/org/apache/tomcat/jdbc/pool/FairBlockingQueue.java,249,262,tomcat/modules/jdbc-pool/src/main/java/org/apache/tomcat/jdbc/pool/FairBlockingQueue.java,249,262,filtered,Found in type1 clones,,,,,
tomcat/java/org/apache/coyote/http11/Http11OutputBuffer.java,62,71,tomcat/java/org/apache/coyote/http11/Http11OutputBuffer.java,62,71,filtered,Found in type1 clones,,,,,
tomcat/java/org/apache/jasper/servlet/TldScanner.java,221,249,tomcat/java/org/apache/jasper/servlet/TldScanner.java,221,249,filtered,Found in type1 clones,,,,,
tomcat/java/org/apache/tomcat/util/net/Nio2Endpoint.java,986,1020,tomcat/java/org/apache/tomcat/util/net/Nio2Endpoint.java,986,1020,filtered,Found in type1 clones,,,,,
tomcat/java/org/apache/tomcat/util/net/Nio2Endpoint.java,415,426,tomcat/java/org/apache/tomcat/util/net/Nio2Endpoint.java,415,426,filtered,Found in type1 clones,,,,,
tomcat/java/org/apache/jasper/compiler/Node.java,1310,1321,tomcat/java/org/apache/jasper/compiler/Node.java,1310,1321,filtered,Found in type1 clones,,,,,
